time,x,y,z,fx,fy,fz
1711918780.1738677,-1.493872169405222,0.8724561035633087,-0.6708023995161057,0.3,-0.29999962,-25.0
318.16210746765137,-0.04963627830147743,0.19268351793289185,-0.18008628487586975,-0.25972566,-0.28288388,-25.0
0.009879589080810547,-0.04963627830147743,0.19268351793289185,-0.18008628487586975,-0.2597324,-0.2828836,-25.0
0.00954747200012207,1.107528805732727e-05,-0.00019337236881256104,-0.0002301335334777832,-0.29045656,-0.026907668,-25.0
0.00968480110168457,1.107528805732727e-05,-0.00019337236881256104,-0.0002301335334777832,-0.2904566,-0.026907614,-25.0
0.009624719619750977,-1.6279518604278564e-06,-0.0002069324254989624,-0.00023899972438812256,-0.29044622,-0.026970759,-25.0
0.009967327117919922,-1.6279518604278564e-06,-0.0002069324254989624,-0.00023899972438812256,-0.2904465,-0.02696957,-25.0
0.009694576263427734,7.45430588722229e-06,-0.00020265579223632812,-0.00023931264877319336,-0.29044437,-0.026988212,-25.0
0.011484384536743164,7.45430588722229e-06,-0.00020265579223632812,-0.00023931264877319336,-0.29044434,-0.026987972,-25.0
0.009982585906982422,-3.6619603633880615e-06,-0.00021494925022125244,-0.00024768710136413574,-0.29044718,-0.02697921,-25.0
0.00990152359008789,-3.6619603633880615e-06,-0.00021494925022125244,-0.00024768710136413574,-0.29044712,-0.02697907,-25.0
0.009778499603271484,4.7013163566589355e-06,-0.0002108365297317505,-0.00024802982807159424,-0.2904464,-0.026990447,-25.0
0.009850740432739258,4.7013163566589355e-06,-0.0002108365297317505,-0.00024802982807159424,-0.29044622,-0.026990721,-25.0
0.009570121765136719,1.3016164302825928e-05,-0.0002065598964691162,-0.0002483576536178589,-0.2904516,-0.026967335,-25.0
0.009608745574951172,1.3016164302825928e-05,-0.0002065598964691162,-0.0002483576536178589,-0.29045138,-0.026967682,-25.0
0.010198116302490234,2.7418136596679688e-06,-0.00021785497665405273,-0.00025644898414611816,-0.2904404,-0.02703541,-25.0
0.010571718215942383,2.7418136596679688e-06,-0.00021785497665405273,-0.00025644898414611816,-0.29044047,-0.027035339,-25.0
0.00982356071472168,1.0967254638671875e-05,-0.00021350383758544922,-0.00025673210620880127,-0.2904445,-0.027018445,-25.0
0.009790182113647461,1.0967254638671875e-05,-0.00021350383758544922,-0.00025673210620880127,-0.29044455,-0.027018497,-25.0
0.009872674942016602,-4.149973392486572e-06,-0.00022798776626586914,-0.0002662539482116699,-0.29044136,-0.027042555,-25.0
0.01051020622253418,-4.149973392486572e-06,-0.00022798776626586914,-0.0002662539482116699,-0.29044154,-0.027041482,-25.0
0.010010004043579102,4.123896360397339e-06,-0.00022342801094055176,-0.00026707351207733154,-0.29043874,-0.027064655,-25.0
0.009980916976928711,4.123896360397339e-06,-0.00022342801094055176,-0.00026707351207733154,-0.29043892,-0.027063848,-25.0
0.00987386703491211,1.2308359146118164e-05,-0.00021870434284210205,-0.0002680569887161255,-0.29043093,-0.027114695,-25.0
0.009788036346435547,1.2308359146118164e-05,-0.00021870434284210205,-0.0002680569887161255,-0.29043102,-0.027114352,-25.0
0.009960174560546875,-2.905726432800293e-06,-0.00023259222507476807,-0.000277593731880188,-0.2904206,-0.02717699,-25.0
0.009719610214233398,-2.905726432800293e-06,-0.00023259222507476807,-0.000277593731880188,-0.29042053,-0.027176945,-25.0
0.010159492492675781,5.0961971282958984e-06,-0.0002279132604598999,-0.0002788752317428589,-0.2904279,-0.027142674,-25.0
0.011510372161865234,5.0961971282958984e-06,-0.0002279132604598999,-0.0002788752317428589,-0.2904281,-0.027141316,-25.0
0.010010004043579102,-8.281320333480835e-06,-0.00024077296257019043,-0.0002884119749069214,-0.2904258,-0.027158512,-25.0
0.010156869888305664,-8.281320333480835e-06,-0.00024077296257019043,-0.0002884119749069214,-0.2904258,-0.027158512,-25.0
0.009885549545288086,-8.281320333480835e-06,-0.00024077296257019043,-0.0002884119749069214,-0.29042572,-0.027158828,-25.0
0.009761333465576172,-2.123415470123291e-07,-0.00023637712001800537,-0.00028970837593078613,-0.29041114,-0.027245214,-25.0
0.010213136672973633,-2.123415470123291e-07,-0.00023637712001800537,-0.00028970837593078613,-0.29041114,-0.027245214,-25.0
0.01107931137084961,-2.123415470123291e-07,-0.00023637712001800537,-0.00028970837593078613,-0.29041103,-0.027245836,-25.0
0.009919166564941406,7.614493370056152e-06,-0.00023196637630462646,-0.0002907663583755493,-0.29041195,-0.02724728,-25.0
0.009970664978027344,7.614493370056152e-06,-0.00023196637630462646,-0.0002907663583755493,-0.29041186,-0.027247785,-25.0
0.010013341903686523,-5.163252353668213e-06,-0.0002443939447402954,-0.0002997070550918579,-0.2904041,-0.027292872,-25.0
0.010029315948486328,-5.163252353668213e-06,-0.0002443939447402954,-0.0002997070550918579,-0.29040414,-0.027293079,-25.0
0.009967565536499023,2.6226043701171875e-06,-0.0002403855323791504,-0.00030063092708587646,-0.2904087,-0.027272694,-25.0
0.009815692901611328,2.6226043701171875e-06,-0.0002403855323791504,-0.00030063092708587646,-0.29040882,-0.027272303,-25.0
0.009834051132202148,-9.331852197647095e-06,-0.00025241076946258545,-0.0003092437982559204,-0.29040483,-0.027301483,-25.0
0.010403633117675781,-9.331852197647095e-06,-0.00025241076946258545,-0.0003092437982559204,-0.29040495,-0.027301067,-25.0
0.010963916778564453,-9.331852197647095e-06,-0.00025241076946258545,-0.0003092437982559204,-0.29040515,-0.027301643,-25.0
0.010773181915283203,-2.275407314300537e-05,-0.00032924115657806396,-0.00046731531620025635,-0.29039395,-0.027585128,-25.0
0.01075434684753418,-2.275407314300537e-05,-0.00032924115657806396,-0.00046731531620025635,-0.29039395,-0.027585128,-25.0
0.010756254196166992,-2.275407314300537e-05,-0.00032924115657806396,-0.00046731531620025635,-0.29039395,-0.027585128,-25.0
0.011795520782470703,-2.275407314300537e-05,-0.00032924115657806396,-0.00046731531620025635,-0.290394,-0.027584853,-25.0
0.011146068572998047,-1.4834105968475342e-05,-0.00032576918601989746,-0.0004692971706390381,-0.29039508,-0.027585616,-25.0
0.010804891586303711,-1.4834105968475342e-05,-0.00032576918601989746,-0.0004692971706390381,-0.29039508,-0.027585333,-25.0
0.010776042938232422,-2.8830021619796753e-05,-0.0003379732370376587,-0.0004771798849105835,-0.29040024,-0.027559545,-25.0
0.010962963104248047,-2.8830021619796753e-05,-0.0003379732370376587,-0.0004771798849105835,-0.2904001,-0.02756036,-25.0
0.010610818862915039,-1.9729137420654297e-05,-0.0003343522548675537,-0.00047950446605682373,-0.29042548,-0.02742858,-25.0
0.010610342025756836,-1.9729137420654297e-05,-0.0003343522548675537,-0.00047950446605682373,-0.2904253,-0.027428875,-25.0
0.010734081268310547,-3.2316893339157104e-05,-0.00034621357917785645,-0.0004874318838119507,-0.290416,-0.027483648,-25.0
0.01076650619506836,-3.2316893339157104e-05,-0.00034621357917785645,-0.0004874318838119507,-0.29041606,-0.027483381,-25.0
0.011104345321655273,-2.3931264877319336e-05,-0.00034311413764953613,-0.0004897713661193848,-0.29042286,-0.027455693,-25.0
0.010958671569824219,-2.3931264877319336e-05,-0.00034311413764953613,-0.0004897713661193848,-0.29042268,-0.027456537,-25.0
0.01022481918334961,-1.551210880279541e-05,-0.00033989548683166504,-0.0004921406507492065,-0.2904245,-0.0274558,-25.0
0.010819196701049805,-1.551210880279541e-05,-0.00033989548683166504,-0.0004921406507492065,-0.2904245,-0.027455933,-25.0
0.010946273803710938,-2.7295202016830444e-05,-0.00035093724727630615,-0.0005000084638595581,-0.29041255,-0.027526956,-25.0
0.011138439178466797,-2.7295202016830444e-05,-0.00035093724727630615,-0.0005000084638595581,-0.2904125,-0.027527275,-25.0
0.01080632209777832,-1.8980354070663452e-05,-0.00034755468368530273,-0.0005026757717132568,-0.290415,-0.02752349,-25.0
0.01060628890991211,-1.8980354070663452e-05,-0.00034755468368530273,-0.0005026757717132568,-0.29041478,-0.027524643,-25.0
0.010526657104492188,-3.0003488063812256e-05,-0.0003578066825866699,-0.0005107372999191284,-0.2904042,-0.027588684,-25.0
0.010966300964355469,-3.0003488063812256e-05,-0.0003578066825866699,-0.0005107372999191284,-0.29040414,-0.027588924,-25.0
0.010626554489135742,-2.2638589143753052e-05,-0.00035475194454193115,-0.0005132406949996948,-0.29039916,-0.027623285,-25.0
0.010778188705444336,-2.2638589143753052e-05,-0.00035475194454193115,-0.0005132406949996948,-0.29039907,-0.02762403,-25.0
0.010854005813598633,-1.4536082744598389e-05,-0.0003512948751449585,-0.0005160272121429443,-0.29040354,-0.027609421,-25.0
0.01044321060180664,-1.4536082744598389e-05,-0.0003512948751449585,-0.0005160272121429443,-0.29040366,-0.027608808,-25.0
0.010800600051879883,-3.063678741455078e-05,-0.0003644973039627075,-0.0005241632461547852,-0.2903834,-0.027721966,-25.0
0.012110471725463867,-3.063678741455078e-05,-0.0003644973039627075,-0.0005241632461547852,-0.2903836,-0.027721254,-25.0
0.011810779571533203,-2.2720545530319214e-05,-0.0003611147403717041,-0.0005266815423965454,-0.29038844,-0.027702445,-25.0
0.011576652526855469,-2.2720545530319214e-05,-0.0003611147403717041,-0.0005266815423965454,-0.29038855,-0.027702339,-25.0
0.010782241821289062,-3.791600465774536e-05,-0.0003736764192581177,-0.0005345046520233154,-0.29038367,-0.02773191,-25.0
0.010785341262817383,-3.791600465774536e-05,-0.0003736764192581177,-0.0005345046520233154,-0.2903837,-0.027732035,-25.0
0.010487079620361328,-3.0063092708587646e-05,-0.0003704279661178589,-0.0005370229482650757,-0.29038104,-0.027753098,-25.0
0.010527610778808594,-3.0063092708587646e-05,-0.0003704279661178589,-0.0005370229482650757,-0.29038104,-0.027753098,-25.0
0.010668039321899414,-3.0063092708587646e-05,-0.0003704279661178589,-0.0005370229482650757,-0.2903812,-0.02775254,-25.0
0.010618448257446289,-2.2023916244506836e-05,-0.0003671497106552124,-0.000539630651473999,-0.29039997,-0.027659656,-25.0
0.01169276237487793,-2.2023916244506836e-05,-0.0003671497106552124,-0.000539630651473999,-0.29040006,-0.027660206,-25.0
0.012337923049926758,-3.612786531448364e-05,-0.0003790557384490967,-0.0005472302436828613,-0.29038578,-0.027742317,-25.0
0.012245416641235352,-3.612786531448364e-05,-0.0003790557384490967,-0.0005472302436828613,-0.29038566,-0.027743489,-25.0
0.012035608291625977,-2.8137117624282837e-05,-0.0003755837678909302,-0.0005498528480529785,-0.29039845,-0.027682155,-25.0
0.011453390121459961,-2.8137117624282837e-05,-0.0003755837678909302,-0.0005498528480529785,-0.29039854,-0.027682323,-25.0
0.011303186416625977,-4.120916128158569e-05,-0.00038680434226989746,-0.000557631254196167,-0.29039714,-0.027692145,-25.0
0.010044336318969727,-4.120916128158569e-05,-0.00038680434226989746,-0.000557631254196167,-0.29039687,-0.027693175,-25.0
0.01231837272644043,-3.376975655555725e-05,-0.0003838837146759033,-0.0005601495504379272,-0.2904115,-0.027619809,-25.0
0.011382579803466797,-3.376975655555725e-05,-0.0003838837146759033,-0.0005601495504379272,-0.29041162,-0.02761934,-25.0
0.010429859161376953,-2.5443732738494873e-05,-0.0003806501626968384,-0.0005628764629364014,-0.29041517,-0.027610404,-25.0
0.009978055953979492,-2.5443732738494873e-05,-0.0003806501626968384,-0.0005628764629364014,-0.29041517,-0.027609976,-25.0
0.01005244255065918,-3.748387098312378e-05,-0.00039139389991760254,-0.0005700886249542236,-0.29041153,-0.027632399,-25.0
0.010116815567016602,-3.748387098312378e-05,-0.00039139389991760254,-0.0005700886249542236,-0.2904115,-0.027632795,-25.0
0.012122869491577148,-2.9109418392181396e-05,-0.0003881603479385376,-0.0005724877119064331,-0.29041627,-0.027616289,-25.0
0.009895563125610352,-2.9109418392181396e-05,-0.0003881603479385376,-0.0005724877119064331,-0.29041633,-0.027615642,-25.0
0.009871244430541992,-4.5534223318099976e-05,-0.0004015415906906128,-0.0005797445774078369,-0.2904138,-0.027629072,-25.0
0.00992131233215332,-4.5534223318099976e-05,-0.0004015415906906128,-0.0005797445774078369,-0.29041377,-0.027628232,-25.0
0.0099334716796875,-3.695860505104065e-05,-0.0003984123468399048,-0.000582277774810791,-0.29044467,-0.027467813,-25.0
0.009881019592285156,-3.695860505104065e-05,-0.0003984123468399048,-0.000582277774810791,-0.29044467,-0.027467813,-25.0
0.00999903678894043,-3.695860505104065e-05,-0.0003984123468399048,-0.000582277774810791,-0.29044458,-0.027468035,-25.0
0.009865045547485352,-2.810731530189514e-05,-0.00039520859718322754,-0.0005850046873092651,-0.29044026,-0.027501725,-25.0
0.010007381439208984,-2.810731530189514e-05,-0.00039520859718322754,-0.0005850046873092651,-0.29044023,-0.027501732,-25.0
0.009834527969360352,-4.320591688156128e-05,-0.0004078894853591919,-0.0005925297737121582,-0.29043272,-0.027545422,-25.0
0.010557174682617188,-4.320591688156128e-05,-0.0004078894853591919,-0.0005925297737121582,-0.29043278,-0.02754512,-25.0
0.010681390762329102,-3.4477561712265015e-05,-0.00040453672409057617,-0.0005955547094345093,-0.29043216,-0.027559891,-25.0
0.010400533676147461,-3.4477561712265015e-05,-0.00040453672409057617,-0.0005955547094345093,-0.29043216,-0.027559632,-25.0
0.009899139404296875,-4.944950342178345e-05,-0.0004167705774307251,-0.0006028860807418823,-0.29042533,-0.027597612,-25.0
0.010669708251953125,-4.944950342178345e-05,-0.0004167705774307251,-0.0006028860807418823,-0.29042542,-0.027597815,-25.0
0.00933218002319336,-3.98978590965271e-05,-0.00041325390338897705,-0.0006062537431716919,-0.29043263,-0.027568525,-25.0
0.009244441986083984,-3.98978590965271e-05,-0.00041325390338897705,-0.0006062537431716919,-0.29043263,-0.027568525,-25.0
0.009164094924926758,-3.98978590965271e-05,-0.00041325390338897705,-0.0006062537431716919,-0.29043266,-0.027569234,-25.0
0.009180545806884766,-3.1910836696624756e-05,-0.0004103928804397583,-0.000608980655670166,-0.29045123,-0.027474923,-25.0
0.009213924407958984,-3.1910836696624756e-05,-0.0004103928804397583,-0.000608980655670166,-0.29045132,-0.027474098,-25.0
