time,x,y,z,fx,fy,fz
1711941637.9485898,0.00010195281356573105,-0.00012075621634721756,-0.29999820813536643,-0.25954697,-0.26639527,-25.0
0.03890848159790039,7.090810686349869e-05,-8.178595453500748e-05,-0.2999921675771475,-0.25951988,-0.26640412,-25.0
0.03567862510681152,-3.156810998916626e-05,4.194676876068115e-05,-0.29998510256409644,-0.25931972,-0.2664334,-25.0
0.039895057678222656,-0.00013178866356611252,0.00016304012387990952,-0.29997939728200435,-0.25915784,-0.26646158,-25.0
0.035161733627319336,-3.90494242310524e-05,5.545094609260559e-05,-0.29997545965015887,-0.25932658,-0.26643568,-25.0
0.040999412536621094,3.090128302574158e-05,-2.484675496816635e-05,-0.2999704845249653,-0.25953287,-0.2664054,-25.0
0.03505373001098633,2.4405308067798615e-05,-1.479126513004303e-05,-0.29996551126241683,-0.25956163,-0.2664017,-25.0
0.04075503349304199,1.7026439309120178e-05,-2.452172338962555e-06,-0.2999615792185068,-0.25968027,-0.26638883,-25.0
0.034867048263549805,-5.316641181707382e-05,8.525978773832321e-05,-0.29995723739266394,-0.25961807,-0.2663985,-25.0
0.0407254695892334,-0.00012439582496881485,0.0001727379858493805,-0.2999541379511356,-0.25956216,-0.26640463,-25.0
0.035132408142089844,-8.514150977134705e-06,3.885198384523392e-05,-0.2999536331743002,-0.26003632,-0.26634058,-25.0
0.03531026840209961,0.00010176189243793488,-8.785072714090347e-05,-0.2999533984810114,-0.26043066,-0.2662822,-25.0
0.042118072509765625,8.32313671708107e-05,-6.013736128807068e-05,-0.2999519195407629,-0.26059684,-0.26626062,-25.0
0.033237457275390625,0.00013723690062761307,-0.00011786632239818573,-0.2999521654099226,-0.2609236,-0.26621756,-25.0
0.04140949249267578,-6.282702088356018e-05,0.00012542679905891418,-0.29994806945323943,-0.26069093,-0.26625845,-25.0
0.04195880889892578,0.00032771751284599304,-0.00033419299870729446,-0.2999503120779991,-0.2617411,-0.26609415,-25.0
0.03330087661743164,0.0002984143793582916,-0.000295465812087059,-0.2999478217214346,-0.2619647,-0.26606447,-25.0
0.03518247604370117,0.0005201753228902817,-0.0005560088902711868,-0.29994806200265883,-0.26265243,-0.26595157,-25.0
0.03497028350830078,0.00042411964386701584,-0.00043875817209482193,-0.2999450948089361,-0.26271746,-0.26594785,-25.0
0.04023241996765137,0.00043732766062021255,-0.0004518497735261917,-0.2999436270445585,-0.26298827,-0.2659079,-25.0
0.03521990776062012,0.0005786335095763206,-0.000616610050201416,-0.2999439679086208,-0.26359123,-0.26581174,-25.0
0.041495561599731445,0.000832623802125454,-0.00091592688113451,-0.29994570203125476,-0.26437908,-0.2656809,-25.0
0.03992748260498047,0.0009834887459874153,-0.001091483049094677,-0.2999464266002178,-0.26499203,-0.26557893,-25.0
0.03565263748168945,0.0011340789496898651,-0.0012681316584348679,-0.29994690902531146,-0.26552215,-0.2654906,-25.0
0.03685474395751953,0.001192249357700348,-0.0013351449742913246,-0.2999454952776432,-0.26587594,-0.2654281,-25.0
0.04416179656982422,0.001480533741414547,-0.0016775242984294891,-0.29994691647589206,-0.26673836,-0.2652718,-25.0
0.0409548282623291,0.0017400532960891724,-0.0019865259528160095,-0.29994796887040137,-0.26748517,-0.26513508,-25.0
0.03526878356933594,0.0019544698297977448,-0.0022415444254875183,-0.2999479502439499,-0.26812708,-0.26501733,-25.0
0.040506839752197266,0.002160867676138878,-0.0024878457188606262,-0.29994756281375884,-0.2686547,-0.26491308,-25.0
0.035295724868774414,0.002290896140038967,-0.0026432955637574196,-0.29994580075144767,-0.26909626,-0.26482964,-25.0
0.040880441665649414,0.0025015678256750107,-0.0028953775763511658,-0.2999444633722305,-0.26963302,-0.26472318,-25.0
0.04041337966918945,0.002812126651406288,-0.003266841173171997,-0.29994334392249583,-0.27035668,-0.2645745,-25.0
0.03523683547973633,0.003104983828961849,-0.0036160731688141823,-0.29994265660643576,-0.27099267,-0.26444003,-25.0
0.03654360771179199,0.003331392537802458,-0.003886200487613678,-0.2999405816197395,-0.27151194,-0.2643288,-25.0
0.03468012809753418,0.0035405801609158516,-0.0041373614221811295,-0.29993819184601306,-0.27192354,-0.26423362,-25.0
0.03948521614074707,0.0036943950690329075,-0.004324231296777725,-0.29993373081088065,-0.27230528,-0.2641501,-25.0
0.035291194915771484,0.004168698098510504,-0.004892613273113966,-0.2999333545565605,-0.27313864,-0.26396248,-25.0
0.04141831398010254,0.004328334704041481,-0.00508389575406909,-0.2999294336885214,-0.2734708,-0.2638933,-25.0
0.03431868553161621,0.004685155116021633,-0.0055113285779953,-0.2999265298247337,-0.27403942,-0.26376227,-25.0
0.0353999137878418,0.004813788458704948,-0.005665432661771774,-0.2999215342104435,-0.27431113,-0.2637033,-25.0
0.03991127014160156,0.0049925753846764565,-0.005879818461835384,-0.2999147318303585,-0.2746294,-0.26362994,-25.0
0.03535604476928711,0.005264549050480127,-0.006203307770192623,-0.2999119993299246,-0.27505332,-0.26352838,-25.0
0.04075956344604492,0.005547818262130022,-0.0065394495613873005,-0.29990918301045894,-0.27547583,-0.2634242,-25.0
