time,x,y,z,fx,fy,fz
1711941646.5943358,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.085806124,0.05771898,-19.361916
1711941646.6192236,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.08613501,0.057672363,-19.362661
1711941646.6363447,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.08634915,0.057626285,-19.363216
1711941646.6533058,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.08657546,0.057592597,-19.363739
1711941646.6758826,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.08679739,0.057561304,-19.364246
1711941646.6990697,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.087064676,0.057524256,-19.364853
1711941646.7227323,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.08731402,0.05749036,-19.365417
1711941646.7405686,0.0469125946983695,-0.15541343856602907,-1.5225912865251303,-0.08746154,0.057470635,-19.365746
1711941646.7631354,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.07800767,0.06494263,-19.334587
1711941646.7811096,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.07820215,0.06491283,-19.334993
1711941646.8048139,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.0783975,0.064862095,-19.33549
1711941646.8273623,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.078620665,0.064815424,-19.336008
1711941646.8533018,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.07879323,0.06477912,-19.33641
1711941646.869618,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.07896141,0.0647434,-19.336805
1711941646.8861575,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.07911965,0.064709604,-19.337177
1711941646.9041057,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.079219595,0.0646871,-19.337416
1711941646.9266546,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.079364486,0.064651586,-19.337772
1711941646.950989,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.0794692,0.0646249,-19.338036
1711941646.970002,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.07953501,0.06460092,-19.338223
1711941646.9859304,0.048508490435779095,-0.1559554534032941,-1.5314477022737265,-0.079580426,0.06458365,-19.338356
1711941647.0027025,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.058155145,0.07068594,-19.469357
1711941647.0257633,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.058194622,0.07065586,-19.469524
1711941647.0431201,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.05806266,0.07065452,-19.469307
1711941647.0609732,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.058043934,0.070639946,-19.469326
1711941647.0865622,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.057968263,0.07063248,-19.469227
1711941647.102554,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.05786601,0.070630744,-19.469063
1711941647.119371,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.057781614,0.070630625,-19.468925
1711941647.1370137,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.057663966,0.07063137,-19.468729
1711941647.1544502,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.05757205,0.070632055,-19.468578
1711941647.177223,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.0574116,0.07063545,-19.468304
1711941647.1948004,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.05731051,0.07063797,-19.468132
1711941647.212542,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.05718853,0.07064084,-19.467928
1711941647.2298672,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.05711604,0.07064059,-19.467817
1711941647.247553,0.049243806861341,-0.15652086306363344,-1.5313157375901938,-0.05704132,0.070640534,-19.467703
1711941647.2707267,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.043510474,0.070979744,-19.638685
1711941647.2882547,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.04340744,0.07098424,-19.638552
1711941647.3064837,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.043311663,0.07101075,-19.638329
1711941647.3295422,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.0431499,0.071030945,-19.638063
1711941647.352999,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.042972974,0.07107091,-19.637695
1711941647.375675,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.042830832,0.07109251,-19.63745
1711941647.3931124,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.042678032,0.07112701,-19.63713
1711941647.411236,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.042520285,0.07114711,-19.636879
1711941647.435883,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.042380657,0.07118776,-19.63656
1711941647.4528909,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.04220162,0.07122674,-19.6362
1711941647.475447,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.042094495,0.071257815,-19.635967
1711941647.498087,0.04940789472311735,-0.15687256027013063,-1.5241160925477744,-0.041907582,0.07129865,-19.63559
1711941647.5153272,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.04467112,0.065772004,-19.799467
1711941647.533013,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.044483934,0.06581479,-19.799091
1711941647.5526612,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.044395063,0.065841004,-19.798906
1711941647.5740154,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.044191487,0.065891676,-19.798492
1711941647.5915902,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.044064008,0.06592008,-19.798264
1711941647.6092908,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.04398098,0.06593887,-19.798115
1711941647.6321316,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.04377288,0.06599537,-19.797676
1711941647.6555214,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.043617558,0.06601513,-19.79745
1711941647.6736264,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.04345505,0.066059574,-19.797104
1711941647.6910117,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.043294773,0.06609245,-19.796812
1711941647.7137961,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.043125935,0.06612695,-19.796505
1711941647.7376423,0.049675325863063335,-0.15706356335431337,-1.5142639216035605,-0.04291702,0.066169806,-19.796124
1711941647.7605093,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.04727445,0.062273778,-19.839792
1711941647.7780724,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.04714202,0.06230374,-19.83955
1711941647.7958844,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.047005635,0.06233388,-19.839302
1711941647.81965,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.046866514,0.06236417,-19.839048
1711941647.8366284,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.046734206,0.06239257,-19.838808
1711941647.859569,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.046606377,0.062420607,-19.838577
1711941647.877436,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.04648361,0.062446866,-19.838356
1711941647.9024143,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.046360873,0.06247456,-19.838127
1711941647.9192398,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.046233516,0.062503695,-19.837887
1711941647.9374382,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.9995382,-0.9846296,-21.627209
1711941647.9595368,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.9995328,-0.9852012,-21.619568
1711941647.9770093,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.9995261,-0.9856309,-21.61938
1711941647.9949372,0.05033405404537916,-0.15723845828324556,-1.5067425306886435,-0.9995145,-0.9859804,-21.621178
1711941648.012399,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.99950254,-0.9865232,-21.454227
1711941648.0370553,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9994922,-0.986991,-21.44315
1711941648.0544357,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9994811,-0.9873876,-21.431232
1711941648.076213,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9994698,-0.9877879,-21.418985
1711941648.0939093,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9994579,-0.9881547,-21.406065
1711941648.111427,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.99944556,-0.9885033,-21.392622
1711941648.1367948,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9994313,-0.98890764,-21.394571
1711941648.1540327,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.99941635,-0.98929006,-21.397491
1711941648.1753876,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9993998,-0.98965985,-21.401705
1711941648.198602,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.99937767,-0.9901066,-21.390507
1711941648.219151,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9993511,-0.99060863,-21.363075
1711941648.2396197,0.05105655174702406,-0.1572848604992032,-1.5063686903566122,-0.9993381,-0.9912211,-21.350868
1711941648.2570992,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9994102,-0.9854271,-21.072903
1711941648.274678,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.99941194,-0.9863889,-21.07988
1711941648.297788,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9994042,-0.98705757,-21.07943
1711941648.3214107,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9993958,-0.98763746,-21.075966
1711941648.3387406,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9993872,-0.9881878,-21.072128
1711941648.356273,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.99937844,-0.98870903,-21.067911
1711941648.3794928,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.99936956,-0.989209,-21.06329
1711941648.3972838,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9993605,-0.98968416,-21.05827
1711941648.4206066,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9993513,-0.99013525,-21.052887
1711941648.438232,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9993429,-0.9905929,-21.043512
1711941648.4555748,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.9993373,-0.99110377,-21.022392
1711941648.4786327,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.99933165,-0.99158853,-21.000744
1711941648.4966142,0.04316576849669218,-0.1666324781253934,-1.548641973361373,-0.99932593,-0.99204475,-20.978645
1711941648.5204437,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.9991791,-0.98342985,-20.29462
1711941648.5377738,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.99915546,-0.98417383,-20.274881
1711941648.5600781,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.99913114,-0.9848866,-20.254833
1711941648.5777755,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.9991061,-0.98556584,-20.234514
1711941648.6029031,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.99908036,-0.9862136,-20.21395
1711941648.6209629,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.9990557,-0.9868903,-20.191086
1711941648.641872,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.9990335,-0.9876315,-20.164314
1711941648.6651118,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.9990169,-0.988351,-20.150372
1711941648.6829164,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.99901444,-0.9890726,-20.140387
1711941648.7061908,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.99901485,-0.98975545,-20.130138
1711941648.7237294,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.9990151,-0.9903949,-20.119759
1711941648.7474186,0.012591892620548606,-0.20130397845059633,-1.6375330027192831,-0.9990153,-0.9909941,-20.10921
1711941648.7643812,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9985423,-0.98167425,-18.893394
1711941648.7822218,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9984884,-0.98251057,-18.883675
1711941648.805501,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9984052,-0.9828195,-18.862001
1711941648.8227408,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9983271,-0.9832388,-18.85076
1711941648.8402815,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.998245,-0.9836448,-18.839643
1711941648.8634202,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9981591,-0.98404545,-18.828482
1711941648.8812268,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.99807864,-0.98444957,-18.815538
1711941648.9047217,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9980052,-0.9848674,-18.800491
1711941648.921989,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.99791026,-0.98521745,-18.783813
1711941648.9397125,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.99780744,-0.9855487,-18.766903
1711941648.9574022,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9976994,-0.98587286,-18.7501
1711941648.9799528,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9975406,-0.98620456,-18.731325
1711941648.9978254,-0.04262228775769472,-0.2624312834814191,-1.7542907532304526,-0.9973026,-0.9865512,-18.709822
1711941649.0225065,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.9947718,-0.9768301,-17.708069
1711941649.0386267,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.994182,-0.9779996,-17.695868
1711941649.0618205,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.993527,-0.97911716,-17.683397
1711941649.0878625,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.9927972,-0.98017263,-17.670944
1711941649.1084445,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.99198425,-0.9811764,-17.65834
1711941649.1258237,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.9910775,-0.9821184,-17.645779
1711941649.1492603,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.9900682,-0.98301625,-17.633083
1711941649.169646,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.98939425,-0.98382944,-17.614176
1711941649.189989,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.98892254,-0.9846074,-17.598513
1711941649.207705,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.98849875,-0.98541,-17.586042
1711941649.2254927,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.9880661,-0.9862594,-17.574814
1711941649.2484963,-0.12238791305571795,-0.3490309165790677,-1.8642026718705893,-0.98770964,-0.9869608,-17.567585
1711941649.2658038,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.97667885,-0.9832605,-16.6656
1711941649.2852669,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.9759323,-0.98395646,-16.680624
1711941649.307116,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.975237,-0.98466325,-16.716274
1711941649.3302667,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.9745255,-0.98533994,-16.753998
1711941649.354847,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.97434676,-0.9859297,-16.787666
1711941649.3768375,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.9741472,-0.98651695,-16.812862
1711941649.4010181,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.9735972,-0.98718864,-16.799961
1711941649.4185607,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.97300404,-0.9878564,-16.78976
1711941649.4407778,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.9723542,-0.9884594,-16.776833
1711941649.4639716,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.9716549,-0.9890143,-16.762146
1711941649.481924,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.970939,-0.9895408,-16.74785
1711941649.49953,-0.22446976322680712,-0.4587835716083646,-1.9298576649278403,-0.97020596,-0.99004054,-16.733929
1711941649.5225875,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.8649062,-0.9914823,-18.10918
1711941649.5456796,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.83609396,-0.99178684,-18.103018
1711941649.5635393,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.8006251,-0.9920686,-18.097923
1711941649.587969,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.7602302,-0.99238706,-18.093758
1711941649.6043968,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.7126066,-0.9926992,-18.090498
1711941649.6222959,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.65638435,-0.9929922,-18.08656
1711941649.6458573,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.58426535,-0.9932325,-18.077461
1711941649.6633341,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.5005072,-0.99345124,-18.071861
1711941649.687907,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.35093114,-0.99398625,-18.051912
1711941649.7091138,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,-0.16926405,-0.99451226,-18.030329
1711941649.726644,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,0.021465698,-0.99499035,-18.008654
1711941649.7445984,-0.34748042840510607,-0.5913073169067502,-1.9226507481187582,0.217861,-0.9954329,-17.98686
1711941649.7619612,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.96164423,-0.9357519,-21.062775
1711941649.7873013,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.97068787,-0.93928623,-21.093575
1711941649.8042002,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.97832704,-0.94429964,-21.151363
1711941649.8259408,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.98388976,-0.94922566,-21.210482
1711941649.8492374,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.9881554,-0.95354587,-21.270096
1711941649.8697894,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.9911644,-0.9575882,-21.325691
1711941649.890486,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.9933521,-0.9605393,-21.33612
1711941649.9078693,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.99442315,-0.96199024,-21.251421
1711941649.9306586,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.995092,-0.9630585,-21.184504
1711941649.948115,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.99533206,-0.9632584,-21.182148
1711941649.9721045,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.99556136,-0.9635843,-21.185383
1711941649.9948785,-0.48989100474864244,-0.7459720717743039,-1.8467375572770834,0.9957985,-0.9642794,-21.218353
1711941650.02049,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.9994646,0.92642355,-19.400679
1711941650.037948,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.9995135,0.92106146,-19.40466
1711941650.0591612,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.9995639,0.91839767,-19.401241
1711941650.0768955,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.999611,0.9182336,-19.351177
1711941650.0953546,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.99964994,0.91574985,-19.27218
1711941650.1191468,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.9996822,0.9150674,-19.184883
1711941650.1405144,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.9997091,0.9124001,-19.097834
1711941650.1583962,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.99972695,0.9091953,-19.071512
1711941650.175534,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.9997357,0.90046483,-19.036753
1711941650.1990733,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.99974984,0.8923958,-19.006248
1711941650.2162325,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.9997625,0.8806801,-18.980215
1711941650.2364078,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.99977463,0.86685795,-18.959904
1711941650.2537766,-0.6356896283105016,-0.9221741305664182,-1.7703364428132773,0.99978554,0.8498628,-18.937798
1711941650.2748415,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99983555,0.9991913,-19.25808
1711941650.2929392,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99984413,0.9991585,-19.273008
1711941650.3154624,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99985224,0.99911785,-19.28555
1711941650.3389704,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99985904,0.99908936,-19.290527
1711941650.3571756,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99985856,0.99903816,-19.257336
1711941650.3799956,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99985754,0.9989783,-19.223526
1711941650.4039178,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.9998569,0.99891174,-19.186049
1711941650.4206717,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99985725,0.998848,-19.147987
1711941650.4383693,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.99985844,0.99878705,-19.11441
1711941650.455775,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.9998578,0.9987108,-19.086994
1711941650.4733336,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.9998553,0.9986013,-19.068035
1711941650.4969068,-0.752413940615952,-1.110088144429028,-1.7233465250581503,0.9998534,0.9984898,-19.050728
1711941650.5209775,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.99927616,0.99474716,-20.322996
1711941650.5375872,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.99927145,0.9947787,-20.335821
1711941650.56069,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.9992724,0.99491525,-20.300858
1711941650.5857575,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.9992798,0.99512774,-20.267406
1711941650.6072357,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.99927,0.9952286,-20.245693
1711941650.630603,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.9992311,0.9951238,-20.488989
1711941650.6540601,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.9991757,0.9948807,-20.817198
1711941650.6714957,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.99912274,0.99466735,-21.113678
1711941650.688966,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.99906886,0.9944638,-21.39043
1711941650.7118294,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.99903524,0.9942578,-21.72215
1711941650.7298274,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.9990057,0.9940258,-22.02787
1711941650.7473872,-0.833555412478745,-1.2751998053863645,-1.6642790373414755,0.9989784,0.9937608,-22.293911
1711941650.7708755,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99715656,0.99203455,-20.728037
1711941650.7883034,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99694055,0.99168944,-20.75536
1711941650.8112347,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.9969567,0.9905033,-20.842873
1711941650.8289533,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99731016,0.9875368,-21.22079
1711941650.85406,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99761826,0.98384166,-21.568794
1711941650.8703725,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99788016,0.979129,-21.886145
1711941650.8874817,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99803555,0.97306806,-22.152683
1711941650.9053829,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.998189,0.9649867,-22.407898
1711941650.9223871,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99833226,0.9543988,-22.649405
1711941650.9454315,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.9984533,0.94095236,-22.868507
1711941650.9632478,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.99853903,0.92475367,-23.061493
1711941650.9871209,-0.8783269049599767,-1.4034409867599607,-1.6113029059022665,0.9986416,0.90716463,-23.237827
1711941651.0043333,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9929169,0.95130605,-20.120789
1711941651.0272253,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9936979,0.94080764,-20.201578
1711941651.0523803,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.99433273,0.928631,-20.2675
1711941651.0704,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.99490786,0.9137305,-20.324947
1711941651.0909767,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9954473,0.8945058,-20.352055
1711941651.108639,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9959368,0.8713209,-20.373238
1711941651.1316726,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9963722,0.84361935,-20.394268
1711941651.149349,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.99673384,0.81585747,-20.409883
1711941651.1696975,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.99695814,0.7862539,-20.408583
1711941651.190177,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9970757,0.7540852,-20.392853
1711941651.2079775,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9971367,0.7210071,-20.388601
1711941651.2314696,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.9971663,0.6897613,-20.411102
1711941651.2488174,-0.8879793407395482,-1.4956627236679196,-1.6110522087663413,0.99718404,0.6574542,-20.440113
1711941651.2718596,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.99435,0.5665408,-18.468878
1711941651.2893963,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.99487764,0.5177101,-18.479448
1711941651.3073897,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.99527144,0.47904286,-18.496082
1711941651.3300369,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.99548715,0.4529933,-18.502178
1711941651.3477745,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.9956833,0.43202248,-18.506773
1711941651.3715248,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.9958897,0.40936765,-18.51492
1711941651.388584,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.99614275,0.38322338,-18.52604
1711941651.4120414,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.99641365,0.34518397,-18.53406
1711941651.429526,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.996494,0.30478433,-18.535896
1711941651.4471486,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.99657285,0.2826625,-18.537964
1711941651.4708374,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.9966755,0.2800399,-18.562105
1711941651.4881127,-0.8656269432976842,-1.5555628882721066,-1.6639651592820883,0.9967223,0.2765258,-18.637556
1711941651.505901,-0.814812851138413,-1.591176544316113,-1.7166520889848471,0.99538285,0.02297595,-16.961168
1711941651.5285854,-0.814812851138413,-1.591176544316113,-1.7166520889848471,0.99568635,0.01809741,-17.048931
